PO_ID,PO_Date,Invoice_Date,Payment_Date,Category,Item_Description,Supplier_Name,Business_Unit,Quantity,Unit_Price,Total_Cost,Contract_Flag,PO_Year,PO_Month,PO_Quarter
PO-06131,2023-05-13,2023-05-22,2023-06-23,Raw Materials,Raw Materials - Item 870,AlphaMetals Ltd,Operations,17,457.96,7785.32,N,2023,5,Q2
PO-06132,2023-06-14,2023-06-19,2023-07-06,Logistics,Logistics - Item 849,SwiftLogistics Group,Marketing,49,7143.28,350020.72,Y,2023,6,Q2
PO-06133,2024-02-20,2024-02-27,2024-04-09,Professional Services,Professional Services - Item 525,Apex Consulting Group,R&D,29,12418.27,360129.83,Y,2024,2,Q1
PO-06134,2024-06-03,2024-06-22,2024-06-25,Raw Materials,Raw Materials - Item 873,SwiftLogistics Group,Operations,9,6182.63,55643.67,Y,2024,6,Q2
PO-06135,2024-04-19,2024-05-09,2024-05-16,MRO,MRO - Item 657,SafeGuard Equipment,Operations,39,1544.1,60219.9,Y,2024,4,Q2
PO-06136,2024-04-26,2024-05-01,2024-06-01,Raw Materials,Raw Materials - Item 947,AlphaMetals Ltd,Marketing,45,2608.91,117400.95,Y,2024,4,Q2
PO-06137,2024-01-14,2024-01-29,2024-02-27,Raw Materials,Raw Materials - Item 295,AlphaMetals Ltd,Operations,41,1781.14,73026.74,Y,2024,1,Q1
PO-06138,2023-10-04,2023-10-16,2023-11-20,Raw Materials,Raw Materials - Item 247,PrimeChem Solutions,Operations,19,1975.91,37542.29,Y,2023,10,Q4
PO-06139,2023-05-22,2023-05-30,2023-07-10,Facilities,Facilities - Item 679,SecureGuard Systems,IT,3,1570.3,4710.9,N,2023,5,Q2
PO-06140,2023-10-02,2023-10-13,2023-11-01,Raw Materials,Raw Materials - Item 493,PrimeChem Solutions,IT,41,3422.7,140330.7,Y,2023,10,Q4
PO-06141,2024-03-29,2024-04-06,2024-05-14,Professional Services,Professional Services - Item 314,LegalEdge Associates,Supply Chain,38,1140.52,43339.76,Y,2024,3,Q1
PO-06142,2024-05-30,2024-06-19,2024-07-29,IT & Software,IT & Software - Item 895,SoftEdge Inc,Sales,46,8956.67,412006.82,Y,2024,5,Q2
PO-06143,2024-02-11,2024-02-21,2024-03-30,IT & Software,IT & Software - Item 622,SoftEdge Inc,Marketing,16,4232.96,67727.36,N,2024,2,Q1
PO-06144,2023-06-19,2023-07-01,2023-08-04,Raw Materials,Raw Materials - Item 133,TechBridge Corp,Supply Chain,38,4546.95,172784.1,N,2023,6,Q2
PO-06145,2024-06-29,2024-07-10,2024-07-22,Professional Services,Professional Services - Item 542,LegalEdge Associates,IT,29,15160.36,439650.44,N,2024,6,Q2
PO-06146,2023-04-02,2023-04-18,2023-04-22,IT & Software,IT & Software - Item 933,CloudTech Systems,IT,43,3160.3,135892.9,Y,2023,4,Q2
PO-06147,2023-11-03,2023-11-21,2023-12-22,MRO,MRO - Item 793,Industrial Direct,HR,6,1145.26,6871.56,N,2023,11,Q4
PO-06148,2024-04-02,2024-04-20,2024-04-26,Raw Materials,Raw Materials - Item 848,SteelCore Industries,Operations,37,5553.42,205476.54,Y,2024,4,Q2
PO-06149,2023-11-23,2023-12-08,2023-12-13,IT & Software,IT & Software - Item 746,DataCore Solutions,R&D,12,179.98,2159.76,Y,2023,11,Q4
PO-06150,2023-06-20,2023-06-26,2023-07-14,Raw Materials,Raw Materials - Item 214,PrimeChem Solutions,Operations,5,1030.07,5150.35,N,2023,6,Q2
PO-06151,2023-11-01,2023-11-21,2023-12-06,Professional Services,Professional Services - Item 249,FinanceWise Advisory,IT,50,11474.04,573702.0,Y,2023,11,Q4
PO-06152,2024-05-09,2024-05-25,2024-06-09,Facilities,Facilities - Item 395,BuildRight Maintenance,Sales,24,1230.15,29523.6,Y,2024,5,Q2
PO-06153,2023-01-08,2023-01-24,2023-03-02,Professional Services,Professional Services - Item 800,Apex Consulting Group,Finance,49,6781.44,332290.56,Y,2023,1,Q1
PO-06154,2023-06-11,2023-06-25,2023-08-08,Raw Materials,Raw Materials - Item 864,SteelCore Industries,Supply Chain,10,3149.26,31492.6,Y,2023,6,Q2
PO-06155,2024-02-27,2024-03-17,2024-04-24,Logistics,Logistics - Item 503,FreightMaster Inc,Operations,9,3590.41,32313.69,Y,2024,2,Q1
PO-06156,2024-01-29,2024-02-16,2024-03-13,Logistics,Logistics - Item 494,LastMile Delivery,R&D,34,6093.26,207170.84,Y,2024,1,Q1
PO-06157,2024-01-10,2024-01-27,2024-02-24,Raw Materials,Raw Materials - Item 467,SteelCore Industries,R&D,4,3233.97,12935.88,Y,2024,1,Q1
PO-06158,2023-06-08,2023-06-15,2023-07-05,Facilities,Facilities - Item 925,CleanPro Services,Operations,49,1426.09,69878.41,Y,2023,6,Q2
PO-06159,2023-10-25,2023-11-11,2023-11-12,IT & Software,IT & Software - Item 862,CloudTech Systems,Supply Chain,21,8548.56,179519.76,Y,2023,10,Q4
PO-06160,2023-02-06,2023-02-16,2023-03-02,Facilities,Facilities - Item 932,LegalEdge Associates,Finance,50,1717.81,85890.5,Y,2023,2,Q1
PO-06161,2023-03-17,2023-03-22,2023-04-13,Logistics,Logistics - Item 823,InfraCloud Ltd,IT,33,854.1,28185.3,N,2023,3,Q1
PO-06162,2023-03-10,2023-03-22,2023-04-21,MRO,MRO - Item 316,MechSupply Ltd,Supply Chain,18,247.78,4460.04,Y,2023,3,Q1
PO-06163,2024-03-23,2024-04-11,2024-04-30,Raw Materials,Raw Materials - Item 266,SteelCore Industries,Operations,39,5586.9,217889.1,Y,2024,3,Q1
PO-06164,2024-04-21,2024-05-08,2024-06-04,Raw Materials,Raw Materials - Item 289,PrimeChem Solutions,Sales,17,3589.31,61018.27,Y,2024,4,Q2
PO-06165,2023-08-31,2023-09-19,2023-10-12,Logistics,Logistics - Item 794,AirCargo Solutions,IT,39,2310.83,90122.37,N,2023,8,Q3
PO-06166,2024-05-10,2024-05-17,2024-07-06,Raw Materials,Raw Materials - Item 254,EastCoast Polymers,Finance,17,4201.96,71433.32,Y,2024,5,Q2
PO-06167,2023-08-16,2023-08-21,2023-10-02,Logistics,Logistics - Item 903,SwiftLogistics Group,IT,43,1748.29,75176.47,N,2023,8,Q3
PO-06168,2023-03-16,2023-04-02,2023-04-27,Raw Materials,Raw Materials - Item 594,SteelCore Industries,Supply Chain,28,2621.71,73407.88,N,2023,3,Q1
PO-06169,2023-12-20,2024-01-09,2024-01-15,Raw Materials,Raw Materials - Item 408,SteelCore Industries,Supply Chain,2,1608.06,3216.12,N,2023,12,Q4
PO-06170,2023-03-29,2023-04-09,2023-05-18,MRO,MRO - Item 317,FastTrack MRO,R&D,1,516.35,516.35,N,2023,3,Q1
PO-06171,2024-01-20,2024-01-30,2024-02-09,Professional Services,Professional Services - Item 998,Apex Consulting Group,Operations,32,21289.97,681279.04,Y,2024,1,Q1
PO-06172,2024-05-14,2024-06-02,2024-06-10,Raw Materials,Raw Materials - Item 374,EastCoast Polymers,Finance,5,1212.82,6064.1,Y,2024,5,Q2
PO-06173,2023-12-19,2023-12-28,2024-01-08,MRO,MRO - Item 608,Industrial Direct,R&D,37,1171.28,43337.36,N,2023,12,Q4
PO-06174,2023-12-06,2023-12-16,2024-01-18,Marketing,Marketing - Item 969,BrandBoost Agency,HR,29,5436.97,157672.13,Y,2023,12,Q4
PO-06175,2023-06-24,2023-07-14,2023-07-29,Logistics,Logistics - Item 954,SwiftLogistics Group,R&D,42,3417.67,143542.14,Y,2023,6,Q2
PO-06176,2024-01-28,2024-02-16,2024-02-13,Raw Materials,Raw Materials - Item 213,NorthStar Composites,R&D,13,1859.24,24170.12,Y,2024,1,Q1
PO-06177,2024-03-02,2024-03-17,2024-03-30,MRO,MRO - Item 266,MechSupply Ltd,IT,44,1464.08,64419.52,Y,2024,3,Q1
PO-06178,2023-10-22,2023-11-05,2023-11-27,Raw Materials,Raw Materials - Item 266,AlphaMetals Ltd,Supply Chain,45,4002.06,180092.7,Y,2023,10,Q4
PO-06179,2024-04-20,2024-04-29,2024-06-14,Raw Materials,Raw Materials - Item 776,EastCoast Polymers,Finance,40,4260.23,170409.2,Y,2024,4,Q2
PO-06180,2023-02-04,2023-02-20,2023-03-02,Raw Materials,Raw Materials - Item 793,PrimeChem Solutions,R&D,13,4938.71,64203.23,Y,2023,2,Q1
PO-06181,2024-01-26,2024-02-11,2024-03-06,Logistics,Logistics - Item 196,FreightMaster Inc,IT,6,3284.71,19708.26,Y,2024,1,Q1
PO-06182,2023-03-25,2023-03-31,2023-05-22,MRO,MRO - Item 525,FastTrack MRO,Finance,35,1068.26,37389.1,Y,2023,3,Q1
PO-06183,2024-02-14,2024-03-03,2024-03-12,IT & Software,IT & Software - Item 118,TechBridge Corp,R&D,43,9855.43,423783.49,Y,2024,2,Q1
PO-06184,2023-02-11,2023-02-23,2023-03-13,Logistics,Logistics - Item 605,LastMile Delivery,Operations,2,7154.81,14309.62,Y,2023,2,Q1
PO-06185,2024-06-26,2024-07-15,2024-08-11,Raw Materials,Raw Materials - Item 272,SteelCore Industries,HR,1,3947.38,3947.38,N,2024,6,Q2
PO-06186,2023-03-08,2023-03-26,2023-03-28,IT & Software,IT & Software - Item 656,CloudTech Systems,Operations,40,10943.15,437726.0,Y,2023,3,Q1
PO-06187,2023-02-12,2023-03-03,2023-03-20,Raw Materials,Raw Materials - Item 997,SteelCore Industries,Finance,43,360.57,15504.51,Y,2023,2,Q1
PO-06188,2023-03-24,2023-04-01,2023-05-19,Logistics,Logistics - Item 867,SwiftLogistics Group,Operations,21,7801.55,163832.55,N,2023,3,Q1
PO-06189,2024-04-06,2024-04-18,2024-04-30,Office Supplies,Office Supplies - Item 234,PrintMaster Co,Operations,12,314.7,3776.4,Y,2024,4,Q2
PO-06190,2023-12-30,2024-01-06,2024-02-24,MRO,MRO - Item 277,SafeGuard Equipment,Sales,11,984.65,10831.15,Y,2023,12,Q4
PO-06191,2023-11-06,2023-11-13,2023-12-16,Raw Materials,Raw Materials - Item 344,CloudTech Systems,IT,13,1502.72,19535.36,Y,2023,11,Q4
PO-06192,2023-05-19,2023-06-01,2023-07-14,Raw Materials,Raw Materials - Item 405,AlphaMetals Ltd,HR,42,3650.43,153318.06,N,2023,5,Q2
PO-06193,2024-05-23,2024-05-28,2024-07-05,Office Supplies,Office Supplies - Item 926,OfficeWorld Ltd,Sales,8,449.56,3596.48,Y,2024,5,Q2
PO-06194,2024-05-14,2024-05-30,2024-06-13,Logistics,Logistics - Item 794,CrossBorder Express,Finance,13,2611.28,33946.64,N,2024,5,Q2
PO-06195,2024-04-16,2024-05-03,2024-05-13,Logistics,Logistics - Item 988,SwiftLogistics Group,Operations,49,8663.95,424533.55,Y,2024,4,Q2
PO-06196,2023-03-27,2023-04-04,2023-05-04,Raw Materials,Raw Materials - Item 905,GlobalMat Corp,Finance,21,463.66,9736.86,Y,2023,3,Q1
PO-06197,2023-04-26,2023-05-08,2023-06-08,MRO,MRO - Item 522,ToolMaster Supply,Marketing,19,1428.67,27144.73,N,2023,4,Q2
PO-06198,2023-06-22,2023-07-04,2023-08-04,MRO,MRO - Item 291,FastTrack MRO,Finance,28,1069.49,29945.72,Y,2023,6,Q2
PO-06199,2023-05-12,2023-05-26,2023-07-04,Logistics,Logistics - Item 862,SwiftLogistics Group,Supply Chain,34,4038.06,137294.04,Y,2023,5,Q2
PO-06200,2023-01-15,2023-01-28,2023-03-11,Raw Materials,Raw Materials - Item 111,AlphaMetals Ltd,Supply Chain,50,1100.41,55020.5,Y,2023,1,Q1
PO-06201,2024-02-27,2024-03-05,2024-04-20,MRO,MRO - Item 876,SafeGuard Equipment,HR,25,469.75,11743.75,Y,2024,2,Q1
PO-06202,2024-03-28,2024-04-05,2024-04-22,Raw Materials,Raw Materials - Item 317,SteelCore Industries,Operations,36,1848.31,66539.16,Y,2024,3,Q1
PO-06203,2023-10-27,2023-11-10,2023-11-14,Professional Services,Professional Services - Item 849,Apex Consulting Group,Operations,49,1337.62,65543.38,N,2023,10,Q4
PO-06204,2023-06-19,2023-07-09,2023-08-05,IT & Software,IT & Software - Item 757,CloudTech Systems,Marketing,44,128.99,5675.56,N,2023,6,Q2
PO-06205,2023-07-07,2023-07-18,2023-08-29,Raw Materials,Raw Materials - Item 185,StrategyFirst Partners,Finance,45,997.36,44881.2,Y,2023,7,Q3
PO-06206,2024-06-07,2024-06-21,2024-07-10,Marketing,Marketing - Item 336,SafeGuard Equipment,Operations,8,4154.13,33233.04,Y,2024,6,Q2
PO-06207,2024-05-20,2024-05-26,2024-06-04,Facilities,Facilities - Item 853,FreightMaster Inc,R&D,9,2788.03,25092.27,Y,2024,5,Q2
PO-06208,2024-05-16,2024-06-05,2024-06-24,MRO,MRO - Item 888,SafeGuard Equipment,Operations,43,399.21,17166.03,Y,2024,5,Q2
PO-06209,2023-09-22,2023-10-06,2023-11-01,Logistics,Logistics - Item 164,LocalFreight Co,Operations,1,2078.24,2078.24,Y,2023,9,Q3
PO-06210,2023-11-13,2023-11-29,2024-01-06,MRO,MRO - Item 346,FastTrack MRO,Operations,31,1022.67,31702.77,Y,2023,11,Q4
PO-06211,2023-07-26,2023-08-11,2023-08-10,Professional Services,Professional Services - Item 521,LegalEdge Associates,HR,49,4475.25,219287.25,N,2023,7,Q3
PO-06212,2023-08-16,2023-08-23,2023-10-11,Logistics,Logistics - Item 513,CrossBorder Express,Finance,49,738.29,36176.21,Y,2023,8,Q3
PO-06213,2023-10-01,2023-10-21,2023-11-01,Office Supplies,Office Supplies - Item 947,DeskPro Supplies,Marketing,24,195.46,4691.04,N,2023,10,Q4
PO-06214,2023-02-02,2023-02-15,2023-03-31,Raw Materials,Raw Materials - Item 268,NorthStar Composites,IT,40,1781.96,71278.4,Y,2023,2,Q1
PO-06215,2023-08-26,2023-09-02,2023-10-07,IT & Software,IT & Software - Item 332,DataCore Solutions,Operations,27,7215.25,194811.75,N,2023,8,Q3
PO-06216,2023-12-17,2024-01-04,2024-01-12,IT & Software,IT & Software - Item 441,SoftEdge Inc,IT,18,8140.88,146535.84,Y,2023,12,Q4
PO-06217,2024-01-08,2024-01-28,2024-01-28,Logistics,Logistics - Item 235,CrossBorder Express,IT,15,2812.3,42184.5,N,2024,1,Q1
PO-06218,2024-04-17,2024-04-30,2024-06-09,MRO,MRO - Item 997,Industrial Direct,Supply Chain,30,108.9,3267.0,Y,2024,4,Q2
PO-06219,2023-10-12,2023-10-17,2023-12-09,MRO,MRO - Item 532,Industrial Direct,IT,33,446.59,14737.47,Y,2023,10,Q4
PO-06220,2024-05-16,2024-05-21,2024-06-03,MRO,MRO - Item 843,FastTrack MRO,Operations,41,851.0,34891.0,Y,2024,5,Q2
PO-06221,2024-04-03,2024-04-20,2024-05-10,Professional Services,Professional Services - Item 676,StrategyFirst Partners,Finance,49,3120.63,152910.87,Y,2024,4,Q2
PO-06222,2024-06-06,2024-06-20,2024-07-29,Office Supplies,Office Supplies - Item 496,DeskPro Supplies,Supply Chain,19,269.49,5120.31,N,2024,6,Q2
PO-06223,2023-12-03,2023-12-21,2023-12-21,MRO,MRO - Item 884,FastTrack MRO,R&D,10,1008.08,10080.8,Y,2023,12,Q4
PO-06224,2023-03-26,2023-04-02,2023-04-19,MRO,MRO - Item 671,SafeGuard Equipment,Operations,48,1127.54,54121.92,N,2023,3,Q1
PO-06225,2024-02-26,2024-03-15,2024-04-10,Logistics,Logistics - Item 825,SwiftLogistics Group,Marketing,27,4758.57,128481.39,N,2024,2,Q1
PO-06226,2024-01-15,2024-02-03,2024-03-07,IT & Software,IT & Software - Item 212,NetSecure Pro,Operations,42,7716.74,324103.08,Y,2024,1,Q1
PO-06227,2023-03-24,2023-04-04,2023-05-05,Professional Services,Professional Services - Item 322,StrategyFirst Partners,Operations,8,10716.0,85728.0,N,2023,3,Q1
PO-06228,2024-05-04,2024-05-21,2024-05-29,IT & Software,IT & Software - Item 864,CloudTech Systems,IT,50,11804.18,590209.0,Y,2024,5,Q2
PO-06229,2024-06-15,2024-06-24,2024-07-25,Raw Materials,Raw Materials - Item 147,AlphaMetals Ltd,Sales,26,2088.61,54303.86,N,2024,6,Q2
PO-06230,2023-06-30,2023-07-18,2023-08-04,Office Supplies,Office Supplies - Item 285,PrintMaster Co,Marketing,41,546.09,22389.69,Y,2023,6,Q2
PO-06231,2023-10-13,2023-10-20,2023-12-10,Raw Materials,Raw Materials - Item 392,GlobalMat Corp,Finance,47,667.67,31380.49,Y,2023,10,Q4
PO-06232,2023-03-27,2023-04-04,2023-05-24,MRO,MRO - Item 357,Industrial Direct,Operations,17,1392.95,23680.15,N,2023,3,Q1
PO-06233,2023-08-13,2023-08-22,2023-10-04,MRO,MRO - Item 136,FastTrack MRO,Operations,47,625.14,29381.58,Y,2023,8,Q3
PO-06234,2023-12-24,2024-01-02,2024-02-19,Raw Materials,Raw Materials - Item 835,GlobalMat Corp,Operations,49,5279.94,258717.06,Y,2023,12,Q4
PO-06235,2023-07-12,2023-08-01,2023-08-24,MRO,MRO - Item 762,ProParts Inc,Finance,9,680.5,6124.5,N,2023,7,Q3
PO-06236,2023-03-18,2023-03-24,2023-05-13,MRO,MRO - Item 340,Industrial Direct,Operations,40,220.63,8825.2,Y,2023,3,Q1
PO-06237,2023-05-15,2023-05-22,2023-06-08,MRO,MRO - Item 791,Industrial Direct,R&D,30,940.12,28203.6,N,2023,5,Q2
PO-06238,2023-04-18,2023-05-08,2023-05-13,Logistics,Logistics - Item 970,SafeGuard Equipment,Finance,26,364.35,9473.1,N,2023,4,Q2
PO-06239,2023-05-04,2023-05-17,2023-06-24,Logistics,Logistics - Item 301,CrossBorder Express,HR,11,3378.11,37159.21,N,2023,5,Q2
PO-06240,2023-04-04,2023-04-14,2023-05-15,MRO,MRO - Item 453,SafeGuard Equipment,Sales,32,249.97,7999.04,N,2023,4,Q2
PO-06241,2024-02-16,2024-03-02,2024-04-11,IT & Software,IT & Software - Item 762,DataCore Solutions,IT,26,3458.03,89908.78,Y,2024,2,Q1
PO-06242,2023-01-19,2023-02-08,2023-03-15,MRO,MRO - Item 939,ProParts Inc,Operations,11,757.23,8329.53,N,2023,1,Q1
PO-06243,2023-11-13,2023-11-24,2023-12-02,IT & Software,IT & Software - Item 824,TechBridge Corp,HR,31,12296.2,381182.2,N,2023,11,Q4
PO-06244,2024-02-25,2024-03-02,2024-04-11,MRO,MRO - Item 547,FastTrack MRO,Operations,8,170.48,1363.84,Y,2024,2,Q1
PO-06245,2023-10-20,2023-11-02,2023-11-05,MRO,MRO - Item 968,PrecisionParts Co,Marketing,37,1146.16,42407.92,Y,2023,10,Q4
PO-06246,2024-04-30,2024-05-15,2024-05-19,IT & Software,IT & Software - Item 833,CloudTech Systems,Marketing,31,8199.12,254172.72,Y,2024,4,Q2
PO-06247,2023-01-02,2023-01-17,2023-03-02,Raw Materials,Raw Materials - Item 592,AlphaMetals Ltd,Marketing,1,3069.81,3069.81,Y,2023,1,Q1
PO-06248,2024-03-26,2024-04-09,2024-05-02,Logistics,Logistics - Item 258,SwiftLogistics Group,R&D,48,1672.76,80292.48,Y,2024,3,Q1
PO-06249,2024-02-29,2024-03-14,2024-03-31,Raw Materials,Raw Materials - Item 397,AlphaMetals Ltd,Supply Chain,43,2159.96,92878.28,Y,2024,2,Q1
PO-06250,2023-03-18,2023-04-03,2023-05-14,MRO,MRO - Item 451,MechSupply Ltd,Supply Chain,42,296.53,12454.26,Y,2023,3,Q1
PO-06251,2023-05-29,2023-06-04,2023-07-22,MRO,MRO - Item 389,Industrial Direct,Marketing,25,1157.03,28925.75,N,2023,5,Q2
PO-06252,2023-08-02,2023-08-07,2023-09-08,Logistics,Logistics - Item 572,SwiftLogistics Group,IT,21,8387.15,176130.15,Y,2023,8,Q3
PO-06253,2024-02-17,2024-03-08,2024-03-06,Raw Materials,Raw Materials - Item 903,LastMile Delivery,IT,8,4278.51,34228.08,Y,2024,2,Q1
PO-06254,2023-09-05,2023-09-14,2023-10-07,Marketing,Marketing - Item 219,BrandBoost Agency,Operations,4,813.57,3254.28,Y,2023,9,Q3
PO-06255,2024-01-27,2024-02-08,2024-03-21,Logistics,Logistics - Item 787,CrossBorder Express,Supply Chain,39,2511.58,97951.62,N,2024,1,Q1
PO-06256,2024-01-30,2024-02-11,2024-02-16,Office Supplies,Office Supplies - Item 339,OfficeWorld Ltd,Operations,41,66.84,2740.44,N,2024,1,Q1
PO-06257,2024-06-16,2024-06-27,2024-07-24,Professional Services,Professional Services - Item 569,FinanceWise Advisory,Sales,41,13382.76,548693.16,Y,2024,6,Q2
PO-06258,2023-11-21,2023-11-28,2024-01-16,MRO,MRO - Item 656,FastTrack MRO,Sales,9,1102.08,9918.72,Y,2023,11,Q4
PO-06259,2024-03-30,2024-04-19,2024-05-13,Raw Materials,Raw Materials - Item 225,AlphaMetals Ltd,Supply Chain,29,3119.31,90459.99,N,2024,3,Q1
PO-06260,2023-07-14,2023-08-01,2023-08-23,Facilities,Facilities - Item 317,BuildRight Maintenance,R&D,32,520.06,16641.92,Y,2023,7,Q3
PO-06261,2023-05-14,2023-05-31,2023-06-13,IT & Software,IT & Software - Item 576,NetSecure Pro,R&D,20,6397.42,127948.4,Y,2023,5,Q2
PO-06262,2023-01-19,2023-01-25,2023-02-22,Logistics,Logistics - Item 363,LastMile Delivery,Marketing,1,320.07,320.07,N,2023,1,Q1
PO-06263,2023-07-29,2023-08-09,2023-09-16,Facilities,Facilities - Item 479,BuildRight Maintenance,Supply Chain,1,126.54,126.54,Y,2023,7,Q3
PO-06264,2023-07-14,2023-08-02,2023-08-02,MRO,MRO - Item 633,ToolMaster Supply,HR,22,480.76,10576.72,Y,2023,7,Q3
PO-06265,2023-11-05,2023-11-25,2023-12-12,Raw Materials,Raw Materials - Item 795,EastCoast Polymers,IT,34,3545.72,120554.48,Y,2023,11,Q4
PO-06266,2024-06-07,2024-06-25,2024-07-08,Marketing,Marketing - Item 878,BrandBoost Agency,Finance,15,9480.63,142209.45,Y,2024,6,Q2
PO-06267,2023-07-14,2023-07-19,2023-09-10,Professional Services,Professional Services - Item 170,Apex Consulting Group,Marketing,38,1013.97,38530.86,Y,2023,7,Q3
PO-06268,2023-09-05,2023-09-15,2023-10-05,Office Supplies,Office Supplies - Item 386,DeskPro Supplies,HR,46,392.62,18060.52,Y,2023,9,Q3
PO-06269,2023-11-11,2023-11-21,2023-11-30,Facilities,Facilities - Item 259,SecureGuard Systems,Supply Chain,12,983.94,11807.28,Y,2023,11,Q4
PO-06270,2024-02-17,2024-02-25,2024-03-13,Professional Services,Professional Services - Item 150,LegalEdge Associates,Marketing,47,18450.81,867188.07,N,2024,2,Q1
PO-06271,2024-03-21,2024-03-27,2024-05-13,Raw Materials,Raw Materials - Item 178,GlobalMat Corp,Operations,3,3379.17,10137.51,Y,2024,3,Q1
PO-06272,2023-07-27,2023-08-09,2023-08-16,Raw Materials,Raw Materials - Item 621,AlphaMetals Ltd,Supply Chain,49,1857.23,91004.27,Y,2023,7,Q3
PO-06273,2023-05-27,2023-06-11,2023-07-04,Raw Materials,Raw Materials - Item 554,EastCoast Polymers,Operations,40,1764.27,70570.8,N,2023,5,Q2
PO-06274,2023-08-02,2023-08-19,2023-08-25,IT & Software,IT & Software - Item 261,NetSecure Pro,Operations,1,6377.83,6377.83,N,2023,8,Q3
PO-06275,2024-01-19,2024-02-04,2024-03-10,Professional Services,Professional Services - Item 709,Apex Consulting Group,Marketing,16,19492.16,311874.56,N,2024,1,Q1
PO-06276,2023-11-23,2023-12-04,2024-01-16,Logistics,Logistics - Item 585,CrossBorder Express,Operations,4,2293.24,9172.96,Y,2023,11,Q4
PO-06277,2023-07-18,2023-08-01,2023-08-31,MRO,MRO - Item 834,FastTrack MRO,Finance,31,1511.58,46858.98,Y,2023,7,Q3
PO-06278,2023-04-06,2023-04-20,2023-05-09,Raw Materials,Raw Materials - Item 151,PrimeChem Solutions,HR,23,847.16,19484.68,N,2023,4,Q2
PO-06279,2023-01-24,2023-02-01,2023-02-20,Raw Materials,Raw Materials - Item 316,AlphaMetals Ltd,Finance,33,944.99,31184.67,Y,2023,1,Q1
PO-06280,2023-01-23,2023-02-08,2023-02-09,Raw Materials,Raw Materials - Item 755,SteelCore Industries,Operations,16,4710.35,75365.6,N,2023,1,Q1
PO-06281,2023-08-27,2023-09-15,2023-10-24,Raw Materials,Raw Materials - Item 656,GlobalMat Corp,Operations,27,1624.25,43854.75,N,2023,8,Q3
PO-06282,2024-01-05,2024-01-22,2024-02-23,IT & Software,IT & Software - Item 461,DataCore Solutions,Operations,15,2244.38,33665.7,N,2024,1,Q1
PO-06283,2024-06-01,2024-06-16,2024-07-11,Office Supplies,Office Supplies - Item 366,OfficeWorld Ltd,Supply Chain,48,46.16,2215.68,N,2024,6,Q2
PO-06284,2023-04-18,2023-05-04,2023-05-07,IT & Software,IT & Software - Item 274,CloudTech Systems,R&D,2,9936.91,19873.82,Y,2023,4,Q2
PO-06285,2023-11-21,2023-12-05,2023-12-07,Facilities,Facilities - Item 577,SecureGuard Systems,IT,33,2193.21,72375.93,Y,2023,11,Q4
PO-06286,2023-02-02,2023-02-17,2023-03-20,Raw Materials,Raw Materials - Item 725,SteelCore Industries,Finance,3,572.74,1718.22,Y,2023,2,Q1
PO-06287,2023-03-21,2023-04-08,2023-04-19,Logistics,Logistics - Item 117,CrossBorder Express,HR,12,1857.05,22284.6,N,2023,3,Q1
PO-06288,2023-11-12,2023-11-29,2023-12-28,IT & Software,IT & Software - Item 428,DataCore Solutions,Marketing,27,5493.64,148328.28,N,2023,11,Q4
PO-06289,2023-05-12,2023-05-22,2023-06-16,Logistics,Logistics - Item 242,AirCargo Solutions,Supply Chain,5,5524.3,27621.5,Y,2023,5,Q2
PO-06290,2023-03-29,2023-04-14,2023-04-30,Logistics,Logistics - Item 172,FreightMaster Inc,Operations,10,5767.9,57679.0,Y,2023,3,Q1
PO-06291,2024-02-10,2024-02-25,2024-03-29,IT & Software,IT & Software - Item 330,CloudTech Systems,Operations,35,9702.71,339594.85,Y,2024,2,Q1
PO-06292,2023-05-05,2023-05-13,2023-06-27,MRO,MRO - Item 977,ProParts Inc,R&D,41,478.39,19613.99,Y,2023,5,Q2
PO-06293,2023-04-14,2023-04-29,2023-06-10,IT & Software,IT & Software - Item 917,DataCore Solutions,HR,2,4538.1,9076.2,N,2023,4,Q2
