PO_ID,PO_Date,Invoice_Date,Payment_Date,Category,Item_Description,Supplier_Name,Business_Unit,Quantity,Unit_Price,Total_Cost,Contract_Flag,PO_Year,PO_Month,PO_Quarter,Payment_Cycle_Days,Is_Maverick,Year_Month,Calculated_Cost,Cost_Discrepancy
PO-05820,2023-08-20,2023-09-05,2023-09-26,Raw Materials,Raw Materials - Item 558,Steelcore Industries,Operations,46,1797.21,82671.66,Y,2023,8,Q3,37,0,2023-08,82671.66,0.0
PO-05821,2023-12-25,2024-01-08,2024-02-06,Facilities,Facilities - Item 968,Facilitech Corp,Supply Chain,28,2931.7,82087.6,N,2023,12,Q4,43,1,2023-12,82087.59999999999,1.4551915228366852e-11
PO-05822,2023-07-07,2023-07-15,2023-08-30,Logistics,Logistics - Item 795,Swiftlogistics Group,HR,12,8603.31,103239.72,N,2023,7,Q3,54,1,2023-07,103239.72,0.0
PO-05823,2024-02-20,2024-03-09,2024-03-27,MRO,MRO - Item 938,Safeguard Equipment,HR,17,66.24,1126.08,Y,2024,2,Q1,36,0,2024-02,1126.08,0.0
PO-05824,2024-03-03,2024-03-14,2024-03-28,Logistics,Logistics - Item 959,Localfreight Co,Supply Chain,11,2973.34,32706.74,Y,2024,3,Q1,25,0,2024-03,32706.74,0.0
PO-05825,2023-06-02,2023-06-12,2023-06-25,MRO,MRO - Item 863,Fasttrack Mro,Operations,38,1421.45,54015.1,Y,2023,6,Q2,23,0,2023-06,54015.1,0.0
PO-05826,2023-10-16,2023-10-28,2023-12-12,Raw Materials,Raw Materials - Item 685,Northstar Composites,R&D,7,458.14,3206.98,N,2023,10,Q4,57,1,2023-10,3206.98,0.0
PO-05827,2023-11-02,2023-11-15,2023-12-17,Raw Materials,Raw Materials - Item 738,Globalmat Corp,HR,37,1527.61,56521.57,Y,2023,11,Q4,45,0,2023-11,56521.57,0.0
PO-05828,2023-04-10,2023-04-29,2023-05-22,IT & Software,IT & Software - Item 131,Cloudtech Systems,Finance,7,1500.96,10506.72,Y,2023,4,Q2,42,0,2023-04,10506.720000000001,1.8189894035458565e-12
PO-05829,2023-07-01,2023-07-20,2023-08-26,Facilities,Facilities - Item 574,Buildright Maintenance,IT,15,2511.1,37666.5,N,2023,7,Q3,56,1,2023-07,37666.5,0.0
PO-05830,2024-02-29,2024-03-09,2024-04-13,Raw Materials,Raw Materials - Item 220,Alphametals Ltd,Supply Chain,14,5627.41,78783.74,Y,2024,2,Q1,44,0,2024-02,78783.73999999999,1.4551915228366852e-11
PO-05831,2024-05-12,2024-05-29,2024-05-30,Facilities,Facilities - Item 858,Secureguard Systems,Marketing,31,1676.02,51956.62,N,2024,5,Q2,18,1,2024-05,51956.62,0.0
PO-05832,2024-06-09,2024-06-20,2024-07-18,IT & Software,IT & Software - Item 792,Datacore Solutions,Operations,16,3801.23,60819.68,Y,2024,6,Q2,39,0,2024-06,60819.68,0.0
PO-05833,2024-01-10,2024-01-27,2024-02-14,Logistics,Logistics - Item 581,Swiftlogistics Group,Operations,24,2995.63,71895.12,N,2024,1,Q1,35,1,2024-01,71895.12,0.0
PO-05834,2023-10-08,2023-10-25,2023-11-15,MRO,MRO - Item 179,Precisionparts Co,Finance,14,289.88,4058.32,Y,2023,10,Q4,38,0,2023-10,4058.3199999999997,4.547473508864641e-13
PO-05835,2023-07-27,2023-08-01,2023-09-07,Logistics,Logistics - Item 975,Portlink Services,R&D,40,6012.75,240510.0,N,2023,7,Q3,42,1,2023-07,240510.0,0.0
PO-05836,2024-06-13,2024-06-19,2024-07-31,Marketing,Marketing - Item 876,Creativeworks Inc,IT,31,2308.82,71573.42,Y,2024,6,Q2,48,0,2024-06,71573.42,0.0
PO-05837,2023-04-22,2023-04-29,2023-05-23,Logistics,Logistics - Item 426,Crossborder Express,Operations,39,7435.36,289979.04,N,2023,4,Q2,31,1,2023-04,289979.04,0.0
PO-05838,2023-06-13,2023-07-01,2023-07-11,Logistics,Logistics - Item 184,Swiftlogistics Group,Marketing,21,6126.55,128657.55,Y,2023,6,Q2,28,0,2023-06,128657.55,0.0
PO-05839,2023-09-02,2023-09-12,2023-10-11,Raw Materials,Raw Materials - Item 758,Eastcoast Polymers,Supply Chain,50,916.97,45848.5,N,2023,9,Q3,39,1,2023-09,45848.5,0.0
PO-05840,2024-06-02,2024-06-10,2024-06-22,Marketing,Marketing - Item 908,Mediaedge Solutions,Supply Chain,30,9276.61,278298.3,N,2024,6,Q2,20,1,2024-06,278298.30000000005,5.820766091346741e-11
PO-05841,2023-03-26,2023-04-14,2023-04-17,Raw Materials,Raw Materials - Item 703,Northstar Composites,IT,50,3019.55,150977.5,N,2023,3,Q1,22,1,2023-03,150977.5,0.0
PO-05842,2024-03-17,2024-03-27,2024-04-28,Professional Services,Professional Services - Item 516,Legaledge Associates,IT,32,2236.97,71583.04,Y,2024,3,Q1,42,0,2024-03,71583.04,0.0
PO-05843,2024-01-08,2024-01-17,2024-01-27,IT & Software,IT & Software - Item 187,Strategyfirst Partners,Operations,8,11115.65,88925.2,Y,2024,1,Q1,19,0,2024-01,88925.2,0.0
PO-05844,2023-12-29,2024-01-16,2024-01-19,Raw Materials,Raw Materials - Item 586,Alphametals Ltd,Sales,26,4441.44,115477.44,Y,2023,12,Q4,21,0,2023-12,115477.43999999999,1.4551915228366852e-11
PO-05845,2023-07-28,2023-08-16,2023-08-17,Facilities,Facilities - Item 612,Secureguard Systems,HR,28,1489.79,41714.12,Y,2023,7,Q3,20,0,2023-07,41714.119999999995,7.275957614183426e-12
PO-05846,2023-10-14,2023-11-03,2023-11-22,Raw Materials,Raw Materials - Item 997,Alphametals Ltd,R&D,2,2357.46,4714.92,Y,2023,10,Q4,39,0,2023-10,4714.92,0.0
PO-05847,2023-09-12,2023-09-28,2023-11-10,Logistics,Logistics - Item 638,Freightmaster Inc,Sales,33,3508.89,115793.37,N,2023,9,Q3,59,1,2023-09,115793.37,0.0
PO-05848,2023-05-09,2023-05-21,2023-06-25,Professional Services,Professional Services - Item 320,Hrpro Consultants,HR,47,3238.12,152191.64,Y,2023,5,Q2,47,0,2023-05,152191.63999999998,2.9103830456733704e-11
PO-05849,2023-03-20,2023-03-29,2023-04-09,IT & Software,IT & Software - Item 824,Softedge Inc,Operations,18,1916.24,34492.32,Y,2023,3,Q1,20,0,2023-03,34492.32,0.0
PO-05850,2024-02-05,2024-02-21,2024-04-02,Raw Materials,Raw Materials - Item 295,Eastcoast Polymers,Marketing,10,2407.83,24078.3,Y,2024,2,Q1,57,0,2024-02,24078.3,0.0
PO-05851,2023-08-06,2023-08-16,2023-09-09,Marketing,Marketing - Item 546,Mediaedge Solutions,IT,11,6884.5,75729.5,N,2023,8,Q3,34,1,2023-08,75729.5,0.0
PO-05852,2024-03-01,2024-03-14,2024-04-28,Professional Services,Professional Services - Item 345,Apex Consulting Group,Finance,13,8131.87,105714.31,Y,2024,3,Q1,58,0,2024-03,105714.31,0.0
PO-05853,2023-10-17,2023-10-30,2023-11-28,Raw Materials,Raw Materials - Item 592,Steelcore Industries,Marketing,10,4396.91,43969.1,N,2023,10,Q4,42,1,2023-10,43969.1,0.0
PO-05854,2024-06-25,2024-06-30,2024-07-15,Professional Services,Professional Services - Item 510,Legaledge Associates,Operations,17,18284.6,310838.2,Y,2024,6,Q2,20,0,2024-06,310838.19999999995,5.820766091346741e-11
PO-05855,2024-02-16,2024-03-03,2024-03-14,MRO,MRO - Item 991,Toolmaster Supply,Sales,10,910.87,9108.7,N,2024,2,Q1,27,1,2024-02,9108.7,0.0
PO-05856,2024-02-25,2024-03-11,2024-04-07,Raw Materials,Raw Materials - Item 986,Steelcore Industries,Finance,26,3221.7,83764.2,Y,2024,2,Q1,42,0,2024-02,83764.2,0.0
PO-05857,2024-01-09,2024-01-24,2024-02-23,IT & Software,IT & Software - Item 122,Netsecure Pro,Supply Chain,10,5716.87,57168.7,Y,2024,1,Q1,45,0,2024-01,57168.7,0.0
PO-05858,2023-12-10,2023-12-23,2024-01-29,Marketing,Marketing - Item 498,Brandboost Agency,Operations,27,325.16,8779.32,Y,2023,12,Q4,50,0,2023-12,8779.320000000002,1.8189894035458565e-12
PO-05859,2023-07-06,2023-07-22,2023-09-04,MRO,MRO - Item 637,Precisionparts Co,IT,22,1001.21,22026.62,N,2023,7,Q3,60,1,2023-07,22026.620000000003,3.637978807091713e-12
PO-05860,2024-05-09,2024-05-15,2024-06-12,Facilities,Facilities - Item 858,Buildright Maintenance,Marketing,5,217.2,1086.0,Y,2024,5,Q2,34,0,2024-05,1086.0,0.0
PO-05861,2023-01-23,2023-02-12,2023-02-08,Logistics,Logistics - Item 818,Swiftlogistics Group,HR,21,5531.3,116157.3,Y,2023,1,Q1,16,0,2023-01,116157.3,0.0
PO-05862,2023-10-07,2023-10-20,2023-11-17,Facilities,Facilities - Item 413,Facilitech Corp,R&D,2,1413.8,2827.6,Y,2023,10,Q4,41,0,2023-10,2827.6,0.0
PO-05863,2024-01-21,2024-01-27,2024-02-22,IT & Software,IT & Software - Item 978,Netsecure Pro,Operations,8,6623.43,52987.44,Y,2024,1,Q1,32,0,2024-01,52987.44,0.0
PO-05864,2023-10-17,2023-10-23,2023-11-04,Professional Services,Professional Services - Item 755,Strategyfirst Partners,Finance,5,15381.46,76907.3,Y,2023,10,Q4,18,0,2023-10,76907.29999999999,1.4551915228366852e-11
PO-05865,2023-07-01,2023-07-19,2023-07-26,Professional Services,Professional Services - Item 484,Legaledge Associates,R&D,28,10307.81,288618.68,N,2023,7,Q3,25,1,2023-07,288618.68,0.0
PO-05866,2023-05-18,2023-06-01,2023-06-06,MRO,MRO - Item 635,Precisionparts Co,Marketing,30,1309.09,39272.7,Y,2023,5,Q2,19,0,2023-05,39272.7,0.0
PO-05867,2023-02-13,2023-02-22,2023-04-08,Logistics,Logistics - Item 772,Freightmaster Inc,R&D,36,3110.72,111985.92,Y,2023,2,Q1,54,0,2023-02,111985.92,0.0
PO-05868,2023-04-30,2023-05-10,2023-05-20,IT & Software,IT & Software - Item 277,Cloudtech Systems,Sales,49,4611.71,225973.79,Y,2023,4,Q2,20,0,2023-04,225973.79,0.0
PO-05869,2024-06-04,2024-06-11,2024-07-31,Logistics,Logistics - Item 332,Lastmile Delivery,Finance,5,4506.47,22532.35,N,2024,6,Q2,57,1,2024-06,22532.350000000002,3.637978807091713e-12
PO-05870,2023-02-23,2023-03-10,2023-03-30,MRO,MRO - Item 749,Proparts Inc,IT,34,1201.15,40839.1,Y,2023,2,Q1,35,0,2023-02,40839.100000000006,7.275957614183426e-12
PO-05871,2024-05-08,2024-05-17,2024-05-27,Raw Materials,Raw Materials - Item 443,Steelcore Industries,Operations,6,4820.89,28925.34,Y,2024,5,Q2,19,0,2024-05,28925.340000000004,3.637978807091713e-12
PO-05872,2023-12-10,2023-12-20,2024-02-07,MRO,MRO - Item 772,Toolmaster Supply,Marketing,11,1279.36,14072.96,Y,2023,12,Q4,59,0,2023-12,14072.96,0.0
PO-05873,2023-02-16,2023-02-25,2023-03-03,Logistics,Logistics - Item 627,Freightmaster Inc,Marketing,3,7130.78,21392.34,N,2023,2,Q1,15,1,2023-02,21392.34,0.0
PO-05874,2023-12-06,2023-12-13,2024-01-14,Professional Services,Professional Services - Item 982,Financewise Advisory,Marketing,2,2042.36,4084.72,N,2023,12,Q4,39,1,2023-12,4084.72,0.0
PO-05875,2023-12-10,2023-12-17,2024-01-11,MRO,MRO - Item 153,Toolmaster Supply,IT,29,938.79,27224.91,N,2023,12,Q4,32,1,2023-12,27224.91,0.0
PO-05876,2023-11-16,2023-11-21,2024-01-09,Office Supplies,Office Supplies - Item 824,Deskpro Supplies,IT,28,258.98,7251.44,Y,2023,11,Q4,54,0,2023-11,7251.4400000000005,9.094947017729282e-13
PO-05877,2023-09-16,2023-09-30,2023-10-24,Office Supplies,Office Supplies - Item 851,Officeworld Ltd,Operations,7,508.5,3559.5,N,2023,9,Q3,38,1,2023-09,3559.5,0.0
PO-05878,2024-01-29,2024-02-12,2024-02-17,MRO,MRO - Item 368,Fasttrack Mro,Operations,7,189.47,1326.29,N,2024,1,Q1,19,1,2024-01,1326.29,0.0
PO-05879,2024-06-30,2024-07-19,2024-08-20,Logistics,Logistics - Item 437,Freightmaster Inc,Operations,24,2384.14,57219.36,Y,2024,6,Q2,51,0,2024-06,57219.36,0.0
PO-05880,2023-07-08,2023-07-22,2023-08-10,Facilities,Facilities - Item 982,Secureguard Systems,IT,23,1296.63,29822.49,N,2023,7,Q3,33,1,2023-07,29822.49,0.0
PO-05881,2023-07-17,2023-08-04,2023-08-03,Facilities,Facilities - Item 282,Secureguard Systems,Operations,35,326.51,11427.85,N,2023,7,Q3,17,1,2023-07,11427.85,0.0
PO-05882,2023-09-10,2023-09-15,2023-10-01,IT & Software,IT & Software - Item 886,Softedge Inc,Marketing,13,4483.83,58289.79,Y,2023,9,Q3,21,0,2023-09,58289.79,0.0
PO-05883,2023-01-08,2023-01-25,2023-03-03,Raw Materials,Raw Materials - Item 137,Primechem Solutions,HR,10,5095.34,50953.4,Y,2023,1,Q1,54,0,2023-01,50953.4,0.0
PO-05884,2023-02-20,2023-03-01,2023-03-31,IT & Software,IT & Software - Item 806,Techbridge Corp,Finance,24,4755.38,114129.12,N,2023,2,Q1,39,1,2023-02,114129.12,0.0
PO-05885,2023-07-12,2023-07-31,2023-08-17,IT & Software,IT & Software - Item 622,Datacore Solutions,Supply Chain,46,7790.52,358363.92,N,2023,7,Q3,36,1,2023-07,358363.92000000004,5.820766091346741e-11
PO-05886,2024-01-19,2024-02-03,2024-02-04,IT & Software,IT & Software - Item 710,Infracloud Ltd,Marketing,8,7341.61,58732.88,N,2024,1,Q1,16,1,2024-01,58732.88,0.0
PO-05887,2023-03-04,2023-03-19,2023-05-02,MRO,MRO - Item 850,Swiftlogistics Group,Supply Chain,26,1181.6,30721.6,Y,2023,3,Q1,59,0,2023-03,30721.6,0.0
PO-05888,2023-04-10,2023-04-23,2023-05-05,Raw Materials,Raw Materials - Item 520,Eastcoast Polymers,Operations,3,1211.8,3635.4,Y,2023,4,Q2,25,0,2023-04,3635.3999999999996,4.547473508864641e-13
PO-05889,2024-05-10,2024-05-17,2024-06-12,Office Supplies,Office Supplies - Item 157,Deskpro Supplies,IT,29,363.05,10528.45,Y,2024,5,Q2,33,0,2024-05,10528.45,0.0
PO-05890,2024-06-04,2024-06-24,2024-07-16,Raw Materials,Raw Materials - Item 275,Globalmat Corp,Operations,10,4607.87,46078.7,Y,2024,6,Q2,42,0,2024-06,46078.7,0.0
PO-05891,2023-06-30,2023-07-14,2023-07-27,MRO,MRO - Item 912,Industrial Direct,Operations,29,95.98,2783.42,N,2023,6,Q2,27,1,2023-06,2783.42,0.0
PO-05892,2023-04-05,2023-04-20,2023-04-22,Logistics,Logistics - Item 646,Lastmile Delivery,Operations,22,7200.78,158417.16,Y,2023,4,Q2,17,0,2023-04,158417.16,0.0
PO-05893,2023-08-21,2023-09-06,2023-10-06,IT & Software,IT & Software - Item 160,Softedge Inc,Finance,18,3000.08,54001.44,Y,2023,8,Q3,46,0,2023-08,54001.44,0.0
PO-05894,2024-03-15,2024-04-01,2024-04-12,Raw Materials,Raw Materials - Item 696,Northstar Composites,Operations,45,4715.17,212182.65,Y,2024,3,Q1,28,0,2024-03,212182.65,0.0
PO-05895,2023-08-27,2023-09-12,2023-10-06,MRO,MRO - Item 150,Mechsupply Ltd,Supply Chain,27,404.99,10934.73,Y,2023,8,Q3,40,0,2023-08,10934.73,0.0
PO-05896,2024-03-17,2024-04-04,2024-05-07,Office Supplies,Office Supplies - Item 478,Deskpro Supplies,Supply Chain,19,41.67,791.73,Y,2024,3,Q1,51,0,2024-03,791.73,0.0
PO-05897,2023-04-13,2023-04-25,2023-05-13,MRO,MRO - Item 137,Precisionparts Co,HR,22,700.85,15418.7,Y,2023,4,Q2,30,0,2023-04,15418.7,0.0
PO-05898,2023-03-05,2023-03-21,2023-04-12,IT & Software,IT & Software - Item 820,Techbridge Corp,Operations,5,1180.88,5904.4,N,2023,3,Q1,38,1,2023-03,5904.400000000001,9.094947017729282e-13
PO-05899,2023-07-16,2023-07-24,2023-08-08,Logistics,Logistics - Item 884,Swiftlogistics Group,IT,11,6742.7,74169.7,Y,2023,7,Q3,23,0,2023-07,74169.7,0.0
PO-05900,2023-06-12,2023-06-28,2023-08-05,Professional Services,Professional Services - Item 472,Financewise Advisory,IT,32,1190.39,38092.48,Y,2023,6,Q2,54,0,2023-06,38092.48,0.0
PO-05901,2023-04-13,2023-04-24,2023-05-25,MRO,MRO - Item 440,Crossborder Express,Sales,28,1171.08,32790.24,Y,2023,4,Q2,42,0,2023-04,32790.24,0.0
PO-05902,2023-10-30,2023-11-19,2023-12-13,Raw Materials,Raw Materials - Item 136,Globalmat Corp,IT,49,2268.31,111147.19,Y,2023,10,Q4,44,0,2023-10,111147.19,0.0
PO-05903,2024-02-09,2024-02-18,2024-03-02,MRO,MRO - Item 165,Industrial Direct,Operations,5,742.0,3710.0,N,2024,2,Q1,22,1,2024-02,3710.0,0.0
PO-05904,2023-03-25,2023-04-07,2023-05-24,MRO,MRO - Item 205,Fasttrack Mro,Supply Chain,18,122.65,2207.7,Y,2023,3,Q1,60,0,2023-03,2207.7000000000003,4.547473508864641e-13
PO-05905,2023-12-17,2023-12-22,2024-01-12,MRO,MRO - Item 581,Fasttrack Mro,Finance,9,836.13,7525.17,Y,2023,12,Q4,26,0,2023-12,7525.17,0.0
PO-05906,2023-11-06,2023-11-15,2023-12-03,MRO,MRO - Item 752,Industrial Direct,IT,43,1089.95,46867.85,Y,2023,11,Q4,27,0,2023-11,46867.85,0.0
PO-05907,2024-05-31,2024-06-06,2024-07-12,Facilities,Facilities - Item 978,Cleanpro Services,Marketing,48,473.76,22740.48,N,2024,5,Q2,42,1,2024-05,22740.48,0.0
PO-05908,2023-10-03,2023-10-22,2023-11-14,IT & Software,IT & Software - Item 142,Techbridge Corp,Supply Chain,38,7281.63,276701.94,Y,2023,10,Q4,42,0,2023-10,276701.94,0.0
PO-05909,2023-03-09,2023-03-23,2023-04-22,Logistics,Logistics - Item 365,Freightmaster Inc,Operations,42,6938.79,291429.18,N,2023,3,Q1,44,1,2023-03,291429.18,0.0
PO-05910,2023-02-12,2023-02-26,2023-03-25,Raw Materials,Raw Materials - Item 697,Globalmat Corp,Operations,43,910.78,39163.54,Y,2023,2,Q1,41,0,2023-02,39163.54,0.0
PO-05911,2023-07-10,2023-07-21,2023-08-08,MRO,MRO - Item 411,Industrial Direct,Finance,43,517.39,22247.77,Y,2023,7,Q3,29,0,2023-07,22247.77,0.0
PO-05912,2024-05-07,2024-05-27,2024-06-21,Logistics,Logistics - Item 761,Lastmile Delivery,Finance,13,1411.67,18351.71,Y,2024,5,Q2,45,0,2024-05,18351.71,0.0
PO-05913,2023-10-31,2023-11-14,2023-11-22,Professional Services,Professional Services - Item 467,Strategyfirst Partners,IT,36,5767.66,207635.76,Y,2023,10,Q4,22,0,2023-10,207635.76,0.0
PO-05914,2023-10-21,2023-11-05,2023-12-07,Professional Services,Professional Services - Item 685,Strategyfirst Partners,Finance,24,17381.02,417144.48,Y,2023,10,Q4,47,0,2023-10,417144.48,0.0
PO-05915,2023-04-11,2023-04-24,2023-05-12,Professional Services,Professional Services - Item 862,Legaledge Associates,Marketing,18,10055.9,181006.2,Y,2023,4,Q2,31,0,2023-04,181006.19999999998,2.9103830456733704e-11
PO-05916,2023-12-24,2024-01-05,2024-01-12,Professional Services,Professional Services - Item 997,Strategyfirst Partners,Marketing,7,3123.41,21863.87,N,2023,12,Q4,19,1,2023-12,21863.87,0.0
PO-05917,2023-02-25,2023-03-05,2023-04-08,Professional Services,Professional Services - Item 879,Apex Consulting Group,Supply Chain,12,2623.52,31482.24,Y,2023,2,Q1,42,0,2023-02,31482.239999999998,3.637978807091713e-12
PO-05918,2024-04-08,2024-04-20,2024-06-02,Logistics,Logistics - Item 323,Swiftlogistics Group,Marketing,44,1212.3,53341.2,Y,2024,4,Q2,55,0,2024-04,53341.2,0.0
PO-05919,2023-04-07,2023-04-27,2023-05-31,Raw Materials,Raw Materials - Item 177,Eastcoast Polymers,Sales,4,4337.48,17349.92,Y,2023,4,Q2,54,0,2023-04,17349.92,0.0
PO-05920,2023-01-10,2023-01-28,2023-02-18,MRO,MRO - Item 520,Fasttrack Mro,Marketing,36,1207.47,43468.92,N,2023,1,Q1,39,1,2023-01,43468.92,0.0
PO-05921,2023-12-05,2023-12-17,2024-01-04,Logistics,Logistics - Item 729,Freightmaster Inc,Operations,25,1611.26,40281.5,Y,2023,12,Q4,30,0,2023-12,40281.5,0.0
PO-05922,2023-08-04,2023-08-13,2023-09-24,MRO,MRO - Item 115,Proparts Inc,Finance,28,1448.23,40550.44,Y,2023,8,Q3,51,0,2023-08,40550.44,0.0
PO-05923,2024-01-07,2024-01-13,2024-02-02,MRO,MRO - Item 989,Industrial Direct,IT,24,662.21,15893.04,Y,2024,1,Q1,26,0,2024-01,15893.04,0.0
PO-05924,2024-05-07,2024-05-25,2024-06-16,Facilities,Facilities - Item 249,Cleanpro Services,Finance,9,220.27,1982.43,Y,2024,5,Q2,40,0,2024-05,1982.43,0.0
PO-05925,2024-04-07,2024-04-21,2024-05-27,Marketing,Marketing - Item 146,Brandboost Agency,Operations,9,10502.86,94525.74,Y,2024,4,Q2,50,0,2024-04,94525.74,0.0
PO-05926,2024-05-02,2024-05-14,2024-06-25,MRO,MRO - Item 164,Proparts Inc,Operations,44,484.94,21337.36,Y,2024,5,Q2,54,0,2024-05,21337.36,0.0
PO-05927,2024-05-21,2024-06-07,2024-06-19,Logistics,Logistics - Item 590,Crossborder Express,Supply Chain,14,2642.44,36994.16,N,2024,5,Q2,29,1,2024-05,36994.16,0.0
PO-05928,2024-02-18,2024-02-27,2024-04-03,Logistics,Logistics - Item 668,Lastmile Delivery,Supply Chain,13,3940.31,51224.03,N,2024,2,Q1,45,1,2024-02,51224.03,0.0
PO-05929,2023-02-10,2023-02-16,2023-03-20,Raw Materials,Raw Materials - Item 190,Steelcore Industries,Supply Chain,37,1428.12,52840.44,N,2023,2,Q1,38,1,2023-02,52840.439999999995,7.275957614183426e-12
PO-05930,2023-07-10,2023-07-16,2023-08-23,Raw Materials,Raw Materials - Item 655,Primechem Solutions,R&D,40,1623.94,64957.6,Y,2023,7,Q3,44,0,2023-07,64957.600000000006,7.275957614183426e-12
PO-05931,2023-08-14,2023-09-03,2023-10-02,MRO,MRO - Item 913,Industrial Direct,Sales,26,460.09,11962.34,N,2023,8,Q3,49,1,2023-08,11962.34,0.0
PO-05932,2024-05-16,2024-05-22,2024-05-31,Logistics,Logistics - Item 700,Freightmaster Inc,Marketing,33,4321.97,142625.01,Y,2024,5,Q2,15,0,2024-05,142625.01,0.0
PO-05933,2023-07-17,2023-07-26,2023-08-23,Raw Materials,Raw Materials - Item 934,Alphametals Ltd,Finance,5,2684.23,13421.15,Y,2023,7,Q3,37,0,2023-07,13421.15,0.0
PO-05934,2023-12-10,2023-12-15,2023-12-26,Facilities,Facilities - Item 877,Facilitech Corp,Sales,23,1118.27,25720.21,N,2023,12,Q4,16,1,2023-12,25720.21,0.0
PO-05935,2023-07-17,2023-08-06,2023-08-12,Raw Materials,Raw Materials - Item 630,Eastcoast Polymers,Supply Chain,31,3978.96,123347.76,N,2023,7,Q3,26,1,2023-07,123347.76,0.0
PO-05936,2024-04-30,2024-05-17,2024-05-28,Raw Materials,Raw Materials - Item 313,Eastcoast Polymers,Operations,42,1979.19,83125.98,N,2024,4,Q2,28,1,2024-04,83125.98,0.0
PO-05937,2023-02-10,2023-02-27,2023-04-06,Raw Materials,Raw Materials - Item 123,Steelcore Industries,Supply Chain,28,2470.88,69184.64,Y,2023,2,Q1,55,0,2023-02,69184.64,0.0
PO-05938,2023-10-26,2023-11-10,2023-12-08,Logistics,Logistics - Item 106,Crossborder Express,Operations,36,5151.59,185457.24,Y,2023,10,Q4,43,0,2023-10,185457.24,0.0
PO-05939,2024-03-19,2024-04-05,2024-04-03,Office Supplies,Office Supplies - Item 789,Deskpro Supplies,Finance,5,272.45,1362.25,N,2024,3,Q1,15,1,2024-03,1362.25,0.0
PO-05940,2023-12-20,2023-12-25,2024-01-16,Raw Materials,Raw Materials - Item 557,Steelcore Industries,Operations,11,3367.73,37045.03,N,2023,12,Q4,27,1,2023-12,37045.03,0.0
PO-05941,2023-09-16,2023-10-05,2023-10-04,MRO,MRO - Item 661,Toolmaster Supply,Marketing,25,512.33,12808.25,Y,2023,9,Q3,18,0,2023-09,12808.250000000002,1.8189894035458565e-12
PO-05942,2023-04-12,2023-04-21,2023-05-29,Raw Materials,Raw Materials - Item 325,Primechem Solutions,Sales,21,4132.64,86785.44,Y,2023,4,Q2,47,0,2023-04,86785.44,0.0
PO-05943,2023-03-08,2023-03-26,2023-04-15,Logistics,Logistics - Item 967,Swiftlogistics Group,Sales,42,1266.06,53174.52,Y,2023,3,Q1,38,0,2023-03,53174.52,0.0
PO-05944,2023-05-11,2023-05-23,2023-05-28,MRO,MRO - Item 563,Proparts Inc,Supply Chain,26,785.71,20428.46,Y,2023,5,Q2,17,0,2023-05,20428.46,0.0
PO-05945,2023-05-24,2023-06-09,2023-07-17,Office Supplies,Office Supplies - Item 188,Deskpro Supplies,Supply Chain,38,309.35,11755.3,Y,2023,5,Q2,54,0,2023-05,11755.300000000001,1.8189894035458565e-12
PO-05946,2023-07-20,2023-07-25,2023-08-14,Raw Materials,Raw Materials - Item 475,Alphametals Ltd,Supply Chain,1,1266.77,1266.77,Y,2023,7,Q3,25,0,2023-07,1266.77,0.0
PO-05947,2024-05-04,2024-05-15,2024-05-19,IT & Software,IT & Software - Item 155,Techbridge Corp,Operations,43,1847.09,79424.87,Y,2024,5,Q2,15,0,2024-05,79424.87,0.0
PO-05948,2024-05-23,2024-05-31,2024-07-02,Logistics,Logistics - Item 250,Lastmile Delivery,Operations,17,1466.84,24936.28,Y,2024,5,Q2,40,0,2024-05,24936.28,0.0
PO-05949,2023-12-28,2024-01-15,2024-01-19,IT & Software,IT & Software - Item 129,Techbridge Corp,Sales,45,1945.77,87559.65,Y,2023,12,Q4,22,0,2023-12,87559.65,0.0
PO-05950,2023-07-23,2023-08-06,2023-08-12,Raw Materials,Raw Materials - Item 122,Primechem Solutions,Sales,26,1402.28,36459.28,N,2023,7,Q3,20,1,2023-07,36459.28,0.0
PO-05951,2023-06-24,2023-07-01,2023-08-04,Professional Services,Professional Services - Item 577,Hrpro Consultants,R&D,19,1565.56,29745.64,N,2023,6,Q2,41,1,2023-06,29745.64,0.0
PO-05952,2024-05-15,2024-05-28,2024-06-22,Logistics,Logistics - Item 240,Aircargo Solutions,Supply Chain,16,1257.88,20126.08,Y,2024,5,Q2,38,0,2024-05,20126.08,0.0
PO-05953,2023-05-30,2023-06-12,2023-06-21,Professional Services,Professional Services - Item 263,Legaledge Associates,Marketing,34,2582.12,87792.08,N,2023,5,Q2,22,1,2023-05,87792.08,0.0
